text,source
That\u2019s what the hot Texas sun does to your legs.,tweet_eval
@user US expands Ebola screenings at airports: An official of the White House said on Fri... @user,tweet_eval
"""Scott Walker on the Bucks. """"It's cheaper to keep them."""" He repeated that inspiring line of reasoning Wednesday. Best passive/aggressive ever""",tweet_eval
Not sure what surprises me more about the 1st season of ROSEANNE; the fact that George Clooney had a recurring role or his hair.,tweet_eval
"""#RAW looks like Rollins got himself a date w/ the present. Randy Orton def Cesaro, Owens, to advance to challenge for his 13th title!""",tweet_eval
As of tomorrow #HTC & @user are a month late (or a year) in updating my Thunderbolt to #ICS. And phones with #jellybean are available.,tweet_eval
I have one ticket for Jason Aldean tomorrow. $20 and it's yours.,tweet_eval
On the Harbor: From Black Friday to Nirvana,tweet_eval
Watching the kids movie Journey 2 Mysterious Island for the 4th time in 24 hrs. I can now recite dialogs from this movie in my sleep!,tweet_eval
@user @user /: I\u2019m going to Philadelphia Saturday morning. & I have a Volleyball game tomorrow night.,tweet_eval
"""Naked Raygun opening up for Foo Fighters at the venue formerly known as Deer Creek tomorrow night.  Shades of Bauhaus opening for NIN, that.""",tweet_eval
Your attempts to still drag Justin flopped harder than your fave's career will flop after Justin releases his album on November the 13th.,tweet_eval
@user remember when you said gasquet will be out before Monday? m8 Murray is getting knocked out before him.,tweet_eval
It will also be Live streamed at @user where viewer can directly Interact with IBM . #indianbizparty,tweet_eval
Yea Sasuke tho ever since Naruto became hokage &amp; stopped going on missions has become the strongest ninja alive leaving Naruto in 2nd place,tweet_eval
"""Our generation may not have had Jimi Hendrix, Led Zepplin, Nirvana or 2pac but we did get Jackass so it's not a complete loss""",tweet_eval
Chunji is the 2nd oldest in Teen Top! #1005chunjiday,tweet_eval
@user @user @user @user @user @user Pro Day is tonight at Tundra. Combine is Friday,tweet_eval
"""When Justin Bieber gets pulled over for his 1st inevitable DUI, I'm going to retweet this.""",tweet_eval
Sky Sports | Both Manchester United and Real Madrid want the DDG transfer to happen and are considering an appeal to make it happen tomorrow,tweet_eval
"""If you aren't already, subscribe to Nash's YouTube channel! He's posting a new video with Skylynn tomorrow!",tweet_eval
Hey its monday come watch the White Sox take on the Red Sox $2.50 Miller Lite Drafts $4 Svedka Cocktails and 1/2...,tweet_eval
"""Don\u2019t drop the same day as Nipsey Hussle... \""""""""@joeyBADASS_: DECEMBER 21ST!\""""""""""",tweet_eval
"""COME MEET ALL THE KIDS TODAY at St. Patrick's Day Parade in Downtown Cinci.  If you want to walk with us, please...",tweet_eval
Katy Perry - Ni**as In Paris (Cover): Woah I didn\u2019t think she had it in her...  via @user,tweet_eval
"""Rand, Sunday morning is not the time for Sean Paul and Nirvana.""",tweet_eval
I'll just stay in &amp; watch Netflix &amp; then just go out tomorrow.,tweet_eval
I\u2019m representin for the seat where Rosa Parks sat...Where Malcolm X was shot\u002c where Martin Luther was popped...,tweet_eval
Just wait till Black Friday and Christmas.. Watch for the Gucci flip flops,tweet_eval
"""James Franklin's ability to spread the #PennState brand in Washington, D.C., was on full display Monday afternoon.",tweet_eval
Europe AA prices may firm on Asian supply\u002c but not in Q4 - buyers: LONDON (ICIS)--Buyers in the European a... #ICIS,tweet_eval
@user Boss lady Bamboo on Sunday Come Do it Major with BDR,tweet_eval
9/9 - Bring summer reading books for Friday!  Log in to Google Classroom and the on-line book by Friday.,tweet_eval
@user Better to release Yakub tomorrow morning in Mumbai Churchgate or CST station in the peak hours! Our people will take care....,tweet_eval
After Stephen wright tosses a no hitter into the 6th resulting in a 4-0 win vs David price. Should I sell for degrom?,tweet_eval
@user my dad and I are going to Raleigh Saturday if you wanna go,tweet_eval
"""On August 29, ima play Lil Wayne, Tie My Hands,. ima play it 29 times, then ima download Tha Carter IV #respect""",tweet_eval
"""#NoComment \""""""""@_Mpho @user @user @user So Xhosa & Zulu guys apply morvite on their faces when it\u2019s hot to avoid sun burn :/\""""""""""",tweet_eval
"Friend asked me Fri free not want go party, theme is Harry Potter that cb think I don't know subtle hint for PAP heng I said I got church.",tweet_eval
Do we have any Shreya Ghoshal fans here that would like to go to the concert on Sunday?,tweet_eval
Prime Minister Narendra Modi on Monday said India attaches high importance to its relations with Iran and expressed keenness to furth...,tweet_eval
The Foo Fighters are at BT Murrayfield Stadium next Tuesday night. Book a table with is for dinner or drinks...,tweet_eval
Tony Blair's former chief of staff want to talk to ISIS @user,tweet_eval
RIP Frank Gifford. The voice of Monday Night Football. I didn't know he was 84. Condolences to his family and friends.,tweet_eval
@user I'm hearing Real Madrid may have the option to block it,tweet_eval
David Wright played 6 innings at 3rd base in Port St. Lucie tonight and went 1-3. #Mets,tweet_eval
Kind of a throwback to Eid when the sun and I guess wind was in our faces,tweet_eval
The Yu-Gi-Oh Legacy of the Duelist series for PS4 is coming to the 5th episode. Have you seen it? Here's the 1st one:,tweet_eval
"""Katy Perry Jabs Taylor Swift: Katy Perry may have spilled a little more """"Bad Blood"""" in the Taylo... #gossip #news""",tweet_eval
This Saturday we\u2019re in scenic Petrolia - Come one\u002c come all to the Mattole Valley Community Center\u2019s Mid-Summer...,tweet_eval
Weekend pressure at TPC Sawgrass? Look no further than Harris English - 12 shot swing in a day - goes from 67 Fri to 79 Sat,tweet_eval
"""Pacino to play Paterno in bio film coming out soon. This will mark Pacino\u2019s 2nd film with the phrase\u002c \""""""""Say hello to my little friend.\""""""""""",tweet_eval
Kris Bryant just hit a 2-run bomb to tie it at 4! Bottom 8th,tweet_eval
Nicki may need a wardrobe change if she plans on winning anything else tonight. #VMAs,tweet_eval
It will be some scene at the NYSE and NASDAQ sites tomorrow morning when trading resumes. The story: how people get to both places.,tweet_eval
"@user sup bro,1st of all you were my Fav wrestler from 2011-2014 if like to ask what do u think of  Hulk Hogan being fired by WWE? Cheers""",tweet_eval
IT\u2019S FRIDAY! And if you ignore Rebecca Black\u002c you\u2019ll be coming down to Camberwell for some Friday night hobby....,tweet_eval
"@user No, Kevin you are wrong. The law protects her as well. (or it should) The 1st amendment has been around a lot longer than gay""",tweet_eval
"""Today is 'International Talk Like A Pirate Day', or as they call it in Somalia; Wednesday. #dirtypirate""",tweet_eval
"""\""""@SugarHoneey: @user yeaah but i got coursework :(\"""" ummm it\u2019s going to be Friday tho\u002c break time... Hustle up then""",tweet_eval
"@user 7abebti, alf alf mabrook! I heard from Latifa that you got engaged to Eid. Mashallah, may god bless you both. Allah ye7meekom. Mwah!""",tweet_eval
"""John Fox kicking the field goal on 4th and 1 #shocked",tweet_eval
The Money King: Floyd Mayweather sleeps with 4 women on one bed: Ahead of his September 12 fight with Andre Be...,tweet_eval
"This is a tribute to Kurt Cobain. It's the same recording that I already posted, Season's in the Sun, but...",tweet_eval
@user Bom may not be the best main vocalist but she does not have the worst voice in Kpop. Ppl need to stop over exaggerating,tweet_eval
"""Saw Rascal Flatts last Thursday with my boyfriend, THEN saw Zac Brown Band the very next day with the Roomie. #TimeWellSpent""",tweet_eval
Splash Dance every Thursday in #Vegas @user come check it out before the pool season ends!,tweet_eval
"""I'm going to Milan tomorrow, jen can you come out from nowhere let's meet x""",tweet_eval
Katie Hopkins turns her nose up at people but..   1. Writes for the Sun 2. Was on Celebrity Big Brother 3. This programme  #KatieRules,tweet_eval
"""Sitting down with U.S. Senator Debbie Stabenow on Tuesday for a chat about Washington, the election, debt ceiling, and more. Stay tuned.""",tweet_eval
When you get reality check on 4th day of Eid.,tweet_eval
would like to get to milan for the world tour appearance of  maestro Zubin Mehta in may,tweet_eval
"""you should really think about your future *imagines playing holographic guitar for David Bowie's 5th tour of Venus""""""",tweet_eval
I just sat in my room and full fledge sobbed over Kurt Cobain's death... I'm fine. This is totally normal. Nothing 2 see here.,tweet_eval
"@user May Allah bring an end to the suffering of Syrians , especially suffering of Muslims.""",tweet_eval
@user @user given chances they may take interview of Yakub too.....and play it for days with some voting/competition too....,tweet_eval
@user performing at the Kee on August 18th? Is this real life? Betches retreat ... #thisisourchance,tweet_eval
@user maybe come 13th WWE WH Champion if he beats Seth Rollins for WWE WH Championship tonight's main event #RAW,tweet_eval
"I'm now entering my 4th day without watching Game of Thrones, my symptoms are getting worse......",tweet_eval
Anyone help me i need to write a poem due tomorrow about martin luther king jr.,tweet_eval
For International Talk Like a Pirate Day (September 19th) Representing the Kitties!,tweet_eval
Bobby Jindal Makes Bold Move Against Planned Parenthood - Bobby Jindal may have done something to get the media aw...,tweet_eval
OptaJoe: 1 - Norwich City have now become the 20th and final team of this Premier League season to score a goal from...,tweet_eval
Read all about @user defending his WBO title at the Staples Center in LA on November 10: #boxing,tweet_eval
#Queen is worried about Black M.Hence #Mumbai Riot See#MSM lies thin crowd @ Ramlila on 3rd day:http://t.co/w5NNSQyW n,tweet_eval
"""National Herald tainted Rahul Gandhi now discloses Vacations before going AWOL: New Delhi, Dec 27 (PTI) Congre...",tweet_eval
And1 going be at Allderdice tomorrow. Wonder if my brother wants to go,tweet_eval
"""Tbh, I was eating and forgot about TVD and I have OCD when it comes to missing the first part of the show... So...I will wait till tomorrow.""",tweet_eval
"@user Kim Kardashian, May I ask you to check my Profile? Because There's a Limited Secret to 6000 Stars Kim Hollywood""",tweet_eval
'Michael Jackson' appeared on Saturday 29 at the 9th place in the Top20 of Miami's Trends: #trndnl,tweet_eval
"Marketing &amp; Sales, 3 marketing lessons from Amazon Prime Day: Even though the social media world may h... Modesto",tweet_eval
"""If you're a fan of Nirvana don't miss your opportunity to catch this documentary on the big screen, Fri 11 Sep:",tweet_eval
@user @user @user @user the other picture is bobby jindal or nikki haley or an anchor/tourist baby/14th Amendment,tweet_eval
I'm dressed as Jan off of the Toyota commercial for work today...,tweet_eval
@user  Demi is performing at the Houston Rodeo on March 3 @user,tweet_eval
Winnipeg : Bogosian ready to bring it on with Jets - Winnipeg Sun,tweet_eval
"International Break Recap: Neymar, Messi, Rafinha score on Tuesday: Tuesday night was a good one for the Barcelona internationals tha...",tweet_eval
@user @user @user They follow up at 10pm Friday with a FOX News Reporting going after Planned Parenthood.,tweet_eval
;) Seven Penny Stocks to Watch with Heavy Volume for Friday medical marijuana inc,tweet_eval
@user  wait so if you were Emmalin on Army Wives\u002c why aren\u2019t you still acting? If I may ask. Im just so confused haha,tweet_eval
Kelly looks to keep rolling in series opener vs. White Sox - Monday's series opener between the Red Sox and White ...,tweet_eval
"""UPDATE on the release of The Beatles - Love Me Do 50th Anniversary 7\"""""""" Vinyl\u002c The record will now be released on the 22nd of October""",tweet_eval
"""Seth Rollins may have broken John Cena's nose, but Cena won the match and made Rollins tapped out! @user #Smackdown #Cenation""",tweet_eval
A federal terrorism task force is investigating the fire at Planned Parenthood in Pullman,tweet_eval
Alright watching Monday night raw Neville vs Seth Rollins for the title Neville had then after the three count Rollins put his foot on the,tweet_eval
That awkward moment when John Adams thinks that Independence Day is going to be July 2nd.,tweet_eval
Alone at a McDonald's. Few vestibules away people are talking about Mar's presidency run while the other table talks about Nicki's VMA feud.,tweet_eval
"""No it's not, read the bit about Kim Kardashian",tweet_eval
@user So far we've announced iOS and Android versions and we focus on them. This may change in the future though.,tweet_eval
"""Iran, Uzbekistan to increase direct flights: Uzbekistan was the 28th leading importer of Iranian non-oil goods...",tweet_eval
Mayweather congratulates and insults Rousey at the same time,tweet_eval
@user @user it could be Theresa May or George Osborne I think?,tweet_eval
"Want to win Random Daily Giveaway #7 September 3, 2015 Prize: $25 Nike e-G? I just entered to win and you can too.",tweet_eval
#MIMI4 Performing at Santos Party House\u002c NYC. October 3rd. :: all the way from Seattle! @user  #MIMIReloaded,tweet_eval
Dana White is eyeing July 9th for the rematch between Ronda Rousey &amp; Holly Holm,tweet_eval
Re. Mik\u002c Ram\u002c Lu & C Dog\u002c used to work with a few lads with Eng as 2nd lang\u002c was very nearly major incident over a simple misinterpretation,tweet_eval
[VIDEO] George Harrison: Living in the Material World. (Released November 11),tweet_eval
Tomorrow is the fire test of Judiciary &amp; Govt institutions on 5000cr NH scam performed by Sonia &amp; Rahul Gandhi @user,tweet_eval
@user @user @user Chuck Norris already has the answers of Monday Night Talking,tweet_eval
French President Francois Hollande is due to hold talks on Monday with the heads of the World Bank and other top economic bodies.,tweet_eval
#isitok that Kanye West may become president of the western world one day?,tweet_eval
Every time I wear this hoodie ... I think of the hoodie march .... And Trayvon Martin ... And the ppl I knew personally who died,tweet_eval
@user so when people joined the IRA after Bloody Sunday &amp; Ballymurphy was it 3rd generation = wise up,tweet_eval
Just finished rehearsing with @user - we are ready for the Kendrick Lamar show tomorrow\u002c shout outs to WVU...,tweet_eval
Jr. Preds won 2nd game against the Columbus Flames 8-0.  Go Preds!,tweet_eval
@user May get a visit just after Christmas as I have more free time. Take care.,tweet_eval
Kendrick Lamar - Black Friday (A Tale Of 2 Citiez Remix) [New Song] by music of the heart,tweet_eval
July 23rd is National Hot Dog Day.  Can you guess which MLB team charges the most for hot dogs?,tweet_eval
"""Sorry , I have to sleep , tomorrow all day #MTVStars Lady Gaga",tweet_eval
"""After months of contemplation\u002c I will unveil my remix to \""""""""Ni**as In Paris\"""""""" on the 23rd live.""",tweet_eval
"Still looking for their first win, Arsenal face Portsmouth twice in a week, this evening at Highbury with the return fixture next Wednesday",tweet_eval
As ridiculous as Ant-Man may have looked it was actually pretty damn good #bigfan,tweet_eval
Murray struggling at moment but I think he'll come strong in 3rd &amp; 4th set to take it to decider #USOpen2015,tweet_eval
Murray sprinting along baseline getting everything back to the South African. But 3rd BP saved.,tweet_eval
@user Yeah and the course is full now! I have to wait and see if someone doesnt enrole tomorrow then i get their place!,tweet_eval
@user In other words suppose if bench is not constituted before 30th than Yakub will be hanged.Is it.,tweet_eval
on january 1st i said this was going to be zayn's year but i had no idea,tweet_eval
Sam Smith confirms he will sing theme to new James Bond film Spectre - The Guardian,tweet_eval
Nirvana cover season in the sun beeges..Marigold cover tenda biru dessy ratnasari cc Marko Vandalisme Koma Iwan...,tweet_eval
Rahul Gandhi at the 31st plenary session of Indian National Trade Union Congress (INTUC) in Delhi #RGwithWorkers,tweet_eval
Calibraska is the 3rd top thing trending on Twitter #CalibraskaEP #GetCalibraskaOniTunes @user,tweet_eval
via @user Don't forget this weekend is the end of Daylight Saving Time. Set you clocks BACK 1 hour Sat night when you go to bed. E,tweet_eval
I'm in bed body rolling to frank ocean on a Saturday night. Heard the fellas like women with no lives that's why I just tweeted this,tweet_eval
Looks like the iPad Mini will be released 11/2. And Apple ordered 10 million for Q4 alone. Holy cow.,tweet_eval
If your going to do a google+ hangout beware and watch this 1st ALL Motovloggers!!! WATCH THIS!!!!! via @user,tweet_eval
@user 1. When did you get into Kpop? Oct 8 '13,tweet_eval
But does anyone wanna go to Boston with me tomorrow to see Richie Hawtin and Loco Dice perform? #cntrltour,tweet_eval
"""I would say the same thing Paul Dunne said about nerves on first tee tomorrow """"just make contact with the ball""""""",tweet_eval
I\u2019m going to The xx at Rialto Theatre in Tucson\u002c AZ - Feb 17,tweet_eval
so now all i want to do is watch Being Human. And I have enough money to buy the boxset when i go to town tomorrow. asdfghjkl,tweet_eval
Vma's might be using Zayn for promo or may be he is actually going.,tweet_eval
The big day is TOMORROW! Mau XTERRA World Championships at the Ritz Carlton at 9:30AM!,tweet_eval
Louis is going to be seen with Briana tomorrow,tweet_eval
I should go to MC and SC game tomorrow \u002c Just so that I can brag on the BEARCAT and complain about what both teams do.,tweet_eval
@user no where yet i just moved back i gotta go enrole tomorrow but im about to go to grad connect.,tweet_eval
"""John Kasich was the 1st one to bring up Reagan, points down for him #Future #GOPDebate""",tweet_eval
Saturday August 18 will be Texas Two Step with our scrimmage beginning around 1:15 p.m. at Gregory Gym. Doors will open at noon.,tweet_eval
"No, Serena didn&amp;#x27;t throw the 2nd set against Venus #News #USA",tweet_eval
This was on the 30th of October\u002c and consequently the castaway of Tabor Island had been a prisoner in Granite House for nine days.,tweet_eval
#100Facts   76. I didn't know Kim Kardashian was pregnant with her 2nd kid until she had it.,tweet_eval
rly want Ice Cube and O'Shea Jackson Jr. to star in a new version of Freaky Friday because also Friday,tweet_eval
"@user Yeah, I'll see U2 either 2 or 4 times.. and Noel will be ~*special*~.. But he he announces the gig before Nov 13 I'll go U2.""",tweet_eval
Roma with an early season statement while Juventus go to 0 points off 2 matches.,tweet_eval
One for your diary. We have reindeer's coming to the garden centre on Saturday the 8th of December.,tweet_eval
was feeling the urge to intrude sm mnl's 3rd floor earlier and check if Paper Towns is still showing. realized 2 things:,tweet_eval
@user Eddie Curry is showing more lift then Dwight Howard who looks like the 2nd coming of Tracy McGrady right now,tweet_eval
The Ravens release their first injury report of the week on Wednesday. Sounds like it will be loaded with names:,tweet_eval
"""Didn't it take Kane until, like, November to score his first PL goal last season?""",tweet_eval
I just got tix to Jason Aldean: Burn It Down Tour on Sep 4. Let the countdown begin! @user,tweet_eval
Working tonight is seriously interfering with the fact that its Wednesday and The Challenge is on #wahh #getmeouttahere,tweet_eval
"""Iran """"..has begun to pull back its forces and may be reducing its overall military involvement as the peace process""""",tweet_eval
#cyber1news Iron Sheik didn't take news of Hulk Hogan scandal well: Hulk Hogan hit rock bottom Friday when he ...,tweet_eval
Dam tor and laa play Friday. David price is on the mound. Gotta get back to Yuma thou!shhiitttyyy,tweet_eval
"""10+ items yndash; With this special deal for students, upgrade to Windows 7 ...17 Sep 2009 yndash; yquot;In the US,...",tweet_eval
@user THE DONKEY SHOW OPENING TOMORROW at the ADRIENNE ARSHT CENTER @user GET YOUR TICKETS TODAY,tweet_eval
@user a sad but true story Ms. It's also part of the reason I cut myself off chicas under 25.  But c'mon I luv Netflix AND chillin,tweet_eval
"""Ed  Sheeran will have a 5 minutes song and in the 1st, 4th &amp; 5th minute you listens to the instrumental and he only sings 2nd &amp; 3rd minutes""",tweet_eval
"""My 1st Fantasy team is the hurt boys. Dwyane Wade, Dwight Howard, John Wall & Derrick Rose.""",tweet_eval
The wind in the willows played tea for two ~ The sky was yellow &amp; the sun was blue ~ Grateful Dead ~ Scarlet Begonias,tweet_eval
@user - Hi Kandi\u002c when will the next Kandi Factory auditions be? (I just missed June 15th deadline),tweet_eval
I am sure it will be hot...shame she can't go up against Sam Smith...so they both will dominate,tweet_eval
Eddie lacy and also definitely take Justin forsett if he's available in the third round along with devantae Adams if he's there in the 4th.,tweet_eval
Meek about to have a 2nd wave coming from twitter bc Nicki came harder without a song haha,tweet_eval
Imagine Pope if someone was out their saying they are God? Only the Devil can do that &amp; laugh about it &amp; still see tomorrow,tweet_eval
And they're gonna do a joke where someone from the cast tries to take Zayn's spot and I'm going to laugh angrily,tweet_eval
November 14th Houston Improv GET YOUR TICKETS NOW Houston show is 1 month from today me n my celebrity friends will be in the building,tweet_eval
John Cena has just Turned Heel!!!!! #DownGoesStewart #JonStewartCena #Raw,tweet_eval
"""After a leadoff double by @user Ryan Braun grounds to 1st to drive him in. #Brewers lead 1-0 in the 1st. #MILvsPIT""",tweet_eval
shawn is coming tomorrow guess whos not going :(,tweet_eval
"""I gotta say, Rubio sounds about as """"presidential"""" as any of them. He's a close 2nd to Scott Walker in my book.",tweet_eval
Join Toyota at iGEM this Sunday. On display is the Concept Car FT-Bh. Want to know more? Click here:,tweet_eval
I think it's nice Shawn is trying. As annoying as it may be,tweet_eval
Join us THIS THURSDAY for the Introduction to our Dramatic Reading of Charles Dickens\u2019s A Christmas Carol. 11/1 6-7pm.,tweet_eval
@user As our CS team have explained the last shipping date for delivery to Saudi Arabia was December 3rd,tweet_eval
"""Israel may take in Christians, Yazidis, Kurds. But Israel will not just blindly take in any refugee it comes across.",tweet_eval
This from @user on Yakub hanging makes some valid points. You have to think about what you dole out to others.,tweet_eval
David Beckham's son Romeo leads out England with Wayne Rooney for 13th birthday via @user,tweet_eval
"""July 30th is a Super Thursday at the Indian courts. Justice being delivered in case after case. First, Yakub. Now, Ambika Soni eviction.""",tweet_eval
He smokes weed RT @user :O RT @user Baltimore Sun >> Ravens agree to deal with Ricky Williams,tweet_eval
"""Meeting up tomorrow night back at Shawn and Amy's to hang out, eat, and discuss the first chapter from 6:30-8:30. See you then!""",tweet_eval
"""Ideally all 29 teams would say no and Kane would be launched into the sun, but here we are""",tweet_eval
"""TOMORROW! Scott Walker essentially said black lives don't matter.  Not joking, just saying. #EDWeekly 7 @user",tweet_eval
"""Thursday Final Ratings: Astronaut Wives &amp; Under the Dome Flat, Big Brother Slips &amp; 'Beauty and the Beast' Rises #BatB",tweet_eval
@user that may or may not have gone through my head when I typed it bc Sam smith af,tweet_eval
"@user The 1971 Act lumps it in with President\u2019s Day and other \""""""""Monday\"""""""" holidays so that federal employees get a 3 day weekend""",tweet_eval
"""GPB Isakson Says US Will Avoid Fiscal CliffGPBIn a talk Thursday at the Atlanta Press Club, U.S. Senator Johnny...",tweet_eval
Kim Kardashian blasts Kris Jenner for encouraging Khloe to be with Lamar Odom: In a new teaser for this Sunday...,tweet_eval
"""1st look at the new cover for Entertainment Weekly with Chris Evans, Robert Downey Jr and Chadwick Boseman as...",tweet_eval
Wait shit I just realized today is the 6th shit it's been a month since I saw Niall and Harry I'm so emo ://,tweet_eval
Did you know that 'Sam Smith' was Trending Topic on Monday 7 for 3 hours in Liverpool? #trndnl,tweet_eval
"""Tomorrow's headlines today: """"Of course Scott Walker doesn't want to build a wall to keep out our friends to the north."""" #noideas""",tweet_eval
Would British politicians go to the opera? Angela Merkel flies the flag for German arts.,tweet_eval
"Coming up: Hillary &amp; Bernie may be leading in the polls, but @user is still in the race. @user",tweet_eval
"""Frank Ocean, you better be working on that album Saturday night since you cancelled your FYF appearance.""",tweet_eval
"""Not hard to figure out the value in this offer...Mathnasium is offering a free  \""""""""Mathing\"""""""" Workshop on Sunday from...",tweet_eval
Our First FREE Yoga class at ElleWell is this Tuesday at 7:15pm with the lovely Julie Reynolds.  Register online...,tweet_eval
#WWE Monday Night #RAW results - Jon Stewart on why he attacked John Cena,tweet_eval
"""in 2016 Justin Bieber's birthday is on a Tuesday, the same day 22 years ago. March 1st 1994 on a Tuesday.""",tweet_eval
I was so close to getting this place on Ventura for the 21st but I need an older crowd,tweet_eval
@user are back at Rich Mix on Wed 17 Oct teaching you how to design an app in a day:,tweet_eval
@user Nope tomorrow uefa will decide as real madrid couldnt load up the document,tweet_eval
I'm convinced listening to the Freak Show tomorrow morning will be WAY better than that Sharknado ending. @user @user,tweet_eval
@user @user @user the States ensured SCOTUS could take this action by enacting 14th Amendment,tweet_eval
#YouKnowYoureFromSanDiego if you still call the San Diego County Fair the Del Mar Fair (x,tweet_eval
Shout out to the person that's going to quit a job tomorrow morning because of that Kanye West speech.,tweet_eval
"So, I may have just ordered myself an Apple Watch.  Hope I like it",tweet_eval
My 1st pd tchr a newbie\u002c let me see if I can skip the ISS room & go straight to class,tweet_eval
@user @user may I please have the picture of the seatplan for The Vamps Concert please,tweet_eval
"Microsoft brings Outlook to Apple Watch: Microsoft made a bigger push in the wearables market on Thursday, but...",tweet_eval
Richard Bland in contention for 1st Euro Tour title with a late birdie charge giving him a 1-shot lead midway through the Italian Open #FSN,tweet_eval
Is Taco Tuesday\u002c see you at El Rodeo de Pico Rivera this Friday .,tweet_eval
Postage for O. Henry stamp unveiled: The U.S. Postal Service on Monday unveiled the stamp commemorating the life of...,tweet_eval
@user or just watch something more meaningful than Sharknado!! Cmon man! May i suggest @user 's #cosmos - feed your brain yo,tweet_eval
"""Get them to write about policy,"" Jeb Bush says, pointing to reporters, when asked about higher-ed plan. ""They may break out in a rash""",tweet_eval
Just a reminder than we will be playing in HMV in Buchanan Street on Tues the 6th :) Time tbc. Hope to see you guys there x,tweet_eval
"@user @user April, sure seems he is heading in that direction after meeting with Obama and Muslims.""",tweet_eval
@user it's on Sunday huh? Do you know what time? Nia forgot lol,tweet_eval
@user Hannibal was still in the room sat on the chair reading,tweet_eval
Obama doubles down on @user while the GOP dithers. @user,tweet_eval
"Pope says marriage annulment should be free, new rules may mean marriages can be annulled in just 45 days in some cases.",tweet_eval
"""Stars of tomorrow? UFC boss Dana White points to Paige VanZant, Sage Northcutt: The UFC is on the verge o... #UFC""",tweet_eval
@user Nia's asking if you want a current event for tomorrow? She can print it right now,tweet_eval
Come through the parking garage on 14th and Curtis,tweet_eval
"Both Jeb Bush and Lindsey Graham want to be the 1st ""Matronly"" POTUS!",tweet_eval
Ryan Braun went 0-for-2 with a walk in Saturday's Cactus League game against the Angels,tweet_eval
#lvrj where are you celebrating National Hot Dog Day Thursday? @user at @user,tweet_eval
Sunday morning YOGA #activerecoveryday excuse the wild hair and no makeup!!!,tweet_eval
@user Miley may act and be the way she is but she is a good person. Nicki is the one looking for fights anywhere. Embarrassing...,tweet_eval
@user Monster is an anime. Hannibal is a live action NBC show. It just finished its 3rd season.,tweet_eval
For those interested\u002c Mark Martin will make his 850th career NSCS start this weekend (ranked 5th on all-time list). #NASCAR,tweet_eval
Might have to skip my bro\u2019s rival game tomorrow just to watch the Heat vs Knicks and Clippers vs. Lakers,tweet_eval
Mark Dekanich made 35 saves Sunday as the St. John\u2019s IceCaps defeated the Connecticut Whale 3-2 in the American Hockey League.,tweet_eval
ATTN #NYC FOLKS: Guardian has a truck with generators at Union Square/14th Street offering free device recharging Fri 11-8pm. Pass it along,tweet_eval
**Iras Thursday Spectacular** - This Thursday ONLY Ira is offering 25% off all hair services between the hours of...,tweet_eval
"""A broken clock is right once a day""--Rick Perry Thurs on Fox #UniteBlue #tcot #oopsididitagain",tweet_eval
"@user he will see him only to sign a cheque for me Pogba and Stones!.......careful, we may come for Kane as well""",tweet_eval
Happy Sharknado 3 eve. May the plot be thin and the cameos ridiculous.,tweet_eval
PSN Tuesday: Assassin\u2019s Creed 3\u002c Okami HD:  You can buy all the Assassin\u2019s Creed you can handle on PSN tod... _ _!),tweet_eval
@user are you going as Wednesday Adams??,tweet_eval
"@user @user we gambled that team would stay third all season, just like we gambled kane alone would get us through 1st games""",tweet_eval
Just got Bel Ami from the Redbox....so that is what I will watching tonight\u002c or tomorrow.,tweet_eval
"""Check out my email campaign 'Free WIFI, Christmas Menu & Sunday Night with Andy Lee ' at",tweet_eval
@user @user I hope you're referring to the Ole Miss game.  Play Bama on the 4th Saturday,tweet_eval
Full details of Saudi-led coalition not yet available: Sartaj: Saudi Arabia announced on Tuesday that it had f...,tweet_eval
"""Tony Blair in the Sunday Times on ISIS: """"You have got to destroy the idea as well"""". A war on religion then? How will that work.""",tweet_eval
1st photo with my Galaxy S II and my gfs little rotten apple,tweet_eval
Ready for the Jason Aldean concert tomorrow tho,tweet_eval
The Choreographers\u2019 pieces that made the Fall show will be posted on the FB page\u002c Twitter & posted up in the Murphy Center tomorrow!,tweet_eval
RT @user RT @user These golf balls with Pelosi's face on them allegedly distributed at Boehner fundraiser today. ...,tweet_eval
"@user @user Also, I want to exploit this convo and say that I'll be writing about U2's catalog for @user in September/October.""",tweet_eval
"""I'll have a lot more to say on Murray in a #USOpen wrap-up come next Monday, but for now, it's Kevin Anderson's moment in the sun.""",tweet_eval
Trump may be in the lead but I really like Scott Walker,tweet_eval
Harden got 25pts in the 3rd. Damn\u002c maybe Lin and Harden can get my Rockets to the playoffs.,tweet_eval
30 August: Taylor Swift accepting her award for Blank Space with the Bad Blood squad at the MTV VMA Red Carpet,tweet_eval
"""If you guys are in the Fresno area tomorrow evening go hang out with us at Kuppajoes! We're playing with Limits,...",tweet_eval
Who's tryin to let me stay with them tonight I'll take u to Dunkin tomorrow,tweet_eval
"""It appears that Kane is scheduled to return to WWE on Monday. What he'll be doing, I have no idea. But my gut is...",tweet_eval
"""We'll be at Food Day Omaha this Sunday, 10/21, 9 am-1 pm, sampling cookie-inspired smoothies with Girl Scouts...",tweet_eval
@user he\u2019s only 4th best British fighter\u002c never mind world champ. 1.HAYE 2.FURY 3.CHISORA 4.PRICE.,tweet_eval
